stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,2,0,0,0,1,0,3,0,0,0,3,0,0,1,48,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0.56,0,0.56,0,0.28,0,0.56,0,0,0,2.82,0,0,3.1,0,0,0,0,0,0,0.28,0,0,0,0,0.28,0.28,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0.74,0,0,0,1.85,0,2.22,2.59,25.16,0,0,0.37,2.59,0.74,0,0,0.37,0,2.22,1.11,0,0,0,0,1.11,0,0,0,0,0,0,1.48
3Month,0.42,0.83,0.21,7.39,0.1,0,0.31,0.1,0.94,79.99,0,9.05,4.99,36.93,3.74,0.42,2.29,17.16,3.85,0.52,0.1,0.42,0.73,0.21,0.42,0,0.21,0,0,2.08,3.85,0.1,0,0.1,0.62,1.98,5.62
22Month,0.14,3.83,1.23,10.52,0.14,0,2.32,0.96,1.23,98.25,3.14,60.54,15.17,49.06,6.15,0.82,3.42,56.3,14.62,0.14,5.33,1.37,0.14,1.37,0.82,1.78,0.82,1.09,0.55,0.96,0.55,1.78,0.55,0,0.27,0,12.85
