stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,17,25,0,0,0,0,0,0,0,0,17,0,0,0
72hpf,1.69,0.28,0,3.66,0.85,3.95,0,0,0,0.28,0,0,0,0,0,0.85,4.51,0.28,5.36,0,0.28,0,0,50.73,22.27,0,0.56,5.07,0.28,0,1.69,3.1,1.13,97.8,0,0,0
21Day,17.39,4.81,3.33,62.53,2.59,50.32,0,6.29,0,2.59,0,11.1,2.59,22.94,8.88,3.7,33.3,15.17,71.41,0,0.74,5.92,0.37,96.57,45.88,1.48,1.85,36.26,35.89,1.11,7.77,8.14,14.06,134.68,0,0,8.88
3Month,0,0.31,0.1,1.77,0,0,0.1,0.1,0.1,0.94,0,3.95,0.42,0,0.83,0,0.83,0.42,0.52,0.21,0,0.1,0,0.1,0.1,0.1,0.42,0.21,0,3.22,3.33,0.52,0,7.91,0,2.29,0.31
22Month,0,0.27,0,0.68,0,0,0.27,0,0,0.68,0.14,25.14,0.41,0.14,0.82,0.14,0.27,0.82,0.96,0,0.14,0.41,0,0.14,0.14,0.14,0.82,0,0,6.56,3.83,0.27,0,7.52,0.27,0,0
