stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.95,6.76,0,9.58,4.23,1.41,0,0,0,0,0,0,0,0,0,3.1,8.74,0.28,39.46,0,1.41,0.85,0.28,222.66,59.19,0.28,1.13,0,24.8,0.56,0,8.46,16.07,19.73,2.25,0,0,0
21Day,3.7,1.85,0,11.1,1.11,3.33,0,1.11,0.37,1.11,0,1.11,0.74,0.37,1.85,0.74,5.55,3.7,40.7,0,0,2.96,0,79.92,27.01,0.37,1.48,0,14.06,4.07,1.11,4.44,36.26,228.65,1.48,0,0,0.37
3Month,0.21,1.98,0.1,3.74,0.42,0,0.1,0,0.21,0.1,0.1,1.56,0.31,0.21,0.83,0.42,1.14,0.73,2.18,0.52,0,0,0.21,2.29,0.31,0.42,0.62,0,0.21,0.31,20.28,0.1,0.21,0.1,0.1,0.52,3.02,0.42
22Month,0,6.29,0,2.46,0.27,0,0.27,0,0.14,1.5,29.79,13.66,0.27,0,1.09,0,0.96,0.96,3.69,0,0.14,0.68,0.14,6.01,0.41,0.68,0.14,0.14,0.55,0,8.61,1.91,1.5,0.14,0.14,0.14,0,0.55
