stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,53,1,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,18.6,3.1,0,7.89,4.23,11.27,0,0.28,0,0,0,0,0,0,0,2.54,21.14,1.41,20.01,0,0.85,1.41,0.56,1932.35,154.17,3.1,10.71,0,31,0.56,0,22.27,0.56,0,1.41,0,0,0
21Day,10.73,0.37,0,14.06,1.11,12.95,0,0.37,0,0,0,0.74,0,3.7,1.48,0,10.73,4.07,19.61,0,0,2.59,0,489.49,45.88,1.48,5.55,0,7.77,13.69,1.11,15.91,7.03,7.03,1.85,0,0,1.85
3Month,0,0.31,0.21,1.46,0,0,0,0,0.21,0.62,0,6.76,0.73,0,1.46,0,1.25,0.31,1.04,0.42,0.1,0.21,0,9.88,0.62,2.81,3.54,0,0,0.42,14.25,0.21,0.21,0,0.1,0.21,50.03,0.83
22Month,0.14,0.41,0,1.37,0,0,0.82,0,0.14,0.68,0.82,26.78,0.41,0,1.5,0,0.27,0.41,6.29,0.14,2.32,0.27,0,7.52,0.96,3.69,7.52,0.27,0,0,2.05,0.82,10.66,0,0.27,0,0.14,0.41
