stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12,13,0,9,1,1,0,1,0,0,0,1,0,0,0,1,1,1,5,47,0,0,0,1,18,253,0,0,3,0,0,0,0,0,0,0,0,0
72hpf,7.89,5.07,0,7.89,2.25,2.54,0,0.28,0,0,0,0,0,0,0.56,0.28,0.56,3.66,0.28,23.11,0,0.85,1.13,0,113.02,46.22,0.56,1.97,16.07,0,0,11.56,0.28,0,0.56,0,0,0
21Day,12.95,2.96,0,31.08,1.48,12.95,0,5.55,0,0,0.37,0,0.74,0.37,4.81,0.74,2.22,4.81,6.66,31.45,0,0,3.7,0,82.51,24.79,1.85,6.29,7.77,3.7,0,10.73,0.37,1.85,0,0,0,1.48
3Month,0.1,1.87,0,4.06,0.1,0,0.1,0.21,0.94,1.14,0,0,4.99,0.52,0.21,0.62,0.42,1.77,1.56,3.95,1.56,0,0.73,0.31,0.21,0,0.62,1.46,0.31,0.42,1.56,1.04,0,0,0.1,1.56,0.1,1.77
22Month,0.14,2.46,0.27,4.37,0,0,0.55,0,0.27,1.64,0.68,0,19.4,0.55,0.82,1.09,0.14,0.14,1.09,1.64,0.55,0.27,0.27,0.14,0.14,0.14,0.82,0.68,0,0.27,0.41,1.37,0.14,0,0,0.14,0,0.68
