stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,2,5,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0.85,0,0,0.28,1.69,1.13,1.41,0,0,0,0.56,0,0,0,0.28,0,0,0,0,0,0
21Day,1.11,0,0.37,74.74,0,2.96,0,0.37,0,0.37,0,0.37,0.74,4.81,1.11,2.22,8.88,25.16,3.7,0,0,32.19,0.37,4.81,3.33,0.37,0,0,1.48,1.48,0,0.74,0.37,0,0.37,0.74,0,0,0.74
3Month,0,1.04,1.04,101.1,0.1,0,0.73,0,7.18,3.85,0,9.15,44.83,0.31,4.37,16.12,4.58,24.86,2.6,0.62,0,162.99,7.39,0.1,0.21,1.04,0.52,0,0.21,2.08,0.21,21.84,0.31,0.1,0,0,0.62,5.1,2.18
22Month,0.14,0.68,0.41,46.05,0,0,0.41,0,4.65,1.64,0.27,11.75,9.43,0.27,1.91,2.46,0.41,8.88,1.78,0,0.14,80.21,0.41,0,0,0.27,0.14,0.14,0,0.27,0,2.19,0.27,0.14,0,0,0.14,0,0.82
