stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,19,0,0,0,0,10,74,0,0,0,3,0,0,1,0,0,0,0,0,0
72hpf,2.82,0.56,0,2.54,0.56,1.69,0,0,0,0,0.28,0,0,0,0,0,2.25,2.82,0.28,6.76,0,0.28,0,0,31.29,18.6,0,0.85,0,3.1,0.28,0.28,3.38,0,0,0.28,0,0,0
21Day,2.59,0.37,0,4.81,0,0.74,0,1.48,0,0,0.37,0,0.74,0,0.74,0.74,1.11,0.74,0.37,8.51,0,0,0.37,0.37,11.84,7.4,0,1.11,0,2.22,1.11,1.11,1.85,0.37,0.74,0.37,0,0,0
3Month,0.1,1.25,0.52,13.94,0,0,0.21,0.42,0.1,2.39,1.14,0,11.13,1.04,0.73,6.97,0.94,2.6,1.66,5.82,0.52,0,0.94,0.62,0.73,0.62,0.62,1.35,0,0.1,0.31,30.79,0.52,0,0,0.31,3.02,3.74,1.46
22Month,0,2.19,0.55,4.1,0.14,0,0.14,0.27,0,0.55,2.05,1.5,15.44,0.82,0.82,7.38,0.14,0.68,2.87,2.46,0.27,0.96,0.68,0.27,0.14,0,0.55,1.5,0.27,0.14,0,9.16,0.82,0.27,0,0.14,0.14,0,0.55
