stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,60,21,0,133,9,5,0,2,0,0,2,0,2,2,0,0,0,15,46,116,348,0,1,0,0,113,2895,1,0,0,39,0,0,0,0,0,0,11,0,0,0
72hpf,57.22,16.63,0,70.74,10.15,80.04,0,5.64,0,0,2.25,0.28,0,1.69,0,12.68,0.28,64.54,112.46,15.22,190.25,0,22.55,3.66,3.1,442.78,684.61,2.82,4.51,0,120.63,11.84,0,1.13,53.55,4.51,1.69,5.36,0,0,0
21Day,89.54,9.62,2.96,256.4,4.81,85.47,0,76.59,0,0.74,4.07,1.11,0,7.77,5.55,81.77,9.99,15.17,96.2,33.67,246.41,0.74,0,22.2,0.74,103.23,241.23,2.96,3.33,0,90.65,20.35,0,6.66,19.98,5.55,9.99,5.18,0,0.37,27.38
3Month,2.6,17.16,10.4,308.62,1.04,0,6.14,16.43,0.73,29.12,83.94,0.62,0,285.84,89.45,34.01,120.45,21.64,89.66,101.52,96.22,21.32,2.08,18.2,22.57,9.78,5.93,13.52,4.89,0,4.78,11.23,0.42,414.2,2.29,0.31,0,2.18,25.07,120.97,118.89
22Month,1.09,30.47,14.07,139.38,0.27,0,9.16,12.85,0.82,22.82,142.8,39.22,0,829.74,50.01,86.64,138.84,6.15,27.74,173,109.18,4.51,34.03,13.39,2.05,7.79,3.83,11.07,11.48,3.14,4.92,2.32,0,81.85,5.6,5.33,0,0.55,4.78,0.68,48.65
