stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,2,0,3,0,0,0,0,0,1,0,25,0,0,0,0,1,1,7,4,0,0,0,0,6,45,0,0,0,2,0,0,0,0,0,0,0,0
72hpf,1.13,0,0,1.13,0.28,0.28,0,0.28,0,0,0,0,0,0,0.28,0,1.69,3.95,0.56,3.66,0,0,0,0,7.05,6.2,0,0,0,2.82,0.56,0,1.13,0,0.28,0,0,0
21Day,1.48,0,0,1.11,0,2.22,0,0.74,0,0,0,0,0.37,0,0.74,0,0,1.11,0.37,7.03,0,0,0.74,0.37,4.81,1.48,0.37,0,0,3.33,2.59,0,0,0.37,0,0.37,0,0
3Month,0.1,0.73,0.52,5.41,0,0,0.21,0.21,0.62,1.25,0.1,0,33.08,3.64,0.42,2.5,0.62,2.29,1.25,4.47,1.77,0,1.66,0.31,0.21,0.1,1.04,0.42,0,0.21,2.18,18.1,0.1,0,0,2.08,3.74,0.83
22Month,0,0.41,0.14,2.05,0,0,0.68,0.14,0.27,1.5,1.23,0,62.45,1.78,0.41,2.05,0,0.14,1.64,3.28,0.14,0.27,1.09,0,0.14,0,0.68,0.41,1.09,0.27,0.41,3.55,0.14,0.41,0,0,0,0.82
