stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,187,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,361.33,1.13,0,4.23,0.56,5.64,0,0,0,0,0,0,0,0.28,0,1.69,10.43,0.56,10.99,0,0.28,0.28,0,46.5,31.29,0.28,0.56,10.71,0,0,2.54,1.13,0.56,0.28,0,0,0
21Day,251.96,1.85,0.37,21.46,0.74,11.1,0,3.7,0.37,0.74,0,1.11,0.37,7.03,1.48,1.48,10.73,4.81,27.75,0,0,3.7,0,21.83,6.66,0.37,0.74,8.88,5.55,1.48,3.33,1.48,4.44,0.37,0,0,4.07
3Month,3.64,0.1,0,2.91,0,0,0,0.1,0.1,0.42,0.21,2.7,1.14,0,0.83,0,1.56,0.62,4.99,0.42,0,0.1,1.14,0.1,0,0,0,0.31,0.1,12.69,0,0,0,0,0.21,9.99,0.94
22Month,0.27,0.41,0,0.55,0,0,0.14,0.14,0,0.27,0.55,11.34,0.14,0,1.09,0,0.41,0.55,1.91,0,0.41,0.14,0.55,0,0,0.27,0,0,0,2.32,0,0.14,0,0,0.14,0,0.14
