stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,10,5,0,16,1,1,0,0,0,0,0,0,1,0,0,0,0,10,1,9,14,0,0,0,3,6,123,1,0,2,0,0,0,0,0,1,0,0,0
72hpf,0,0,0,0.56,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0.56,2.25,0,0.85,0,0,0,0.56,1.41,3.1,0,0,0.85,0,0,1.69,0,0,0,0,0,0
21Day,0.37,0.37,0,2.96,1.11,0.37,0,0,0,0,0,0,0,0,0,0,0,0.37,1.11,0.37,1.48,0,0,0,0,1.48,1.11,0,0,1.48,0.74,0,0.37,0,0.37,0,0,0,0
3Month,0.94,3.12,4.06,81.86,1.56,0,0.73,1.56,0.42,19.35,16.64,0.31,0,35.26,4.89,8.01,27.15,12.79,12.07,37.03,18.2,2.5,0.21,7.8,3.64,7.8,2.08,5.72,2.29,3.12,2.7,15.5,0.31,0.1,0,0.83,5.3,230.81,28.08
22Month,0,0.27,0.82,12.98,0.41,0,0.14,0.55,0,0.82,3.96,3.83,0,10.39,2.32,4.37,4.65,0.41,2.73,9.29,6.7,0.41,0.55,0.55,0.14,0.96,0.27,0.68,0.14,0,0,0.96,0.82,0,0,0.14,0,0.68,2.05
