stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,26,46,0,130,7,0,0,0,0,0,0,0,48,0,0,1,1,26,176,85,265,0,0,0,3,84,746,0,0,35,0,0,2,0,0,14,0,0,0
72hpf,51.86,33.54,0,89.91,25.65,11.84,0,3.1,0,0,1.41,0,0,0.56,0,6.2,0,39.74,428.41,12.12,226.32,0,10.99,10.99,1.41,308.91,202.65,3.38,4.23,200.11,2.54,0,85.68,21.7,14.66,37.2,0,0,0.56
21Day,175,21.09,3.33,1004.88,21.09,56.61,0,44.77,0,3.33,17.02,0.37,0,17.76,9.99,136.16,23.68,27.38,782.15,82.14,600.86,0.74,0,65.12,2.22,190.91,181.66,3.7,18.87,224.95,48.1,0.37,85.47,75.11,160.94,24.42,1.85,0,46.25
3Month,0.31,5.1,0.62,146.66,1.25,0,0.73,1.87,0.21,4.26,30.58,0,0,60.85,14.98,5.41,14.35,4.99,20.39,28.29,18.83,3.43,0.1,1.77,2.18,1.66,0.21,1.14,1.25,1.56,1.87,3.64,0.52,0,0,0.21,9.36,9.47,17.79
22Month,0.14,6.97,2.46,29.52,0.14,0,0.41,0.96,0,5.33,61.36,1.23,0,82.81,14.07,11.89,19.68,0.96,4.92,35.8,6.83,0.14,1.91,0.55,0.14,0.41,0,0.82,0.41,0.41,0.27,1.91,0.96,1.64,0,0.14,0.27,0,3.96
