stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,2,0,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,5,29,0,0,0,1,6,196,0,0,5,0,0,0,0,0,0,0,0,0
72hpf,3.38,1.13,0,4.23,0.85,0.56,0,0,0,0,0,0,0,0,0,0,0,2.25,5.64,1.41,9.3,0,0.28,0,0,25.08,27.62,0,1.69,8.17,0,0,6.48,0.56,0,0.56,0,0,0
21Day,3.7,1.11,0,9.25,0.74,1.11,0,1.48,0,0.37,0.37,0,0,0.37,0,2.22,0.37,0.74,2.96,4.07,14.43,0,0,1.48,0,14.06,9.62,0,0.37,5.18,0.37,0,1.85,0,0.37,0.37,0,0,1.11
3Month,0.1,0.94,0.1,7.7,0,0,0.21,0.21,0.1,1.04,0.31,0,0,7.91,0.73,0.73,4.16,0.42,2.18,2.18,3.54,0.31,0,0.21,0.73,0.21,0.1,0.21,0.42,0,0.21,3.22,0.52,0,0,0.1,0.42,1.98,1.04
22Month,0,1.91,0.27,3.28,0,0,0,0.14,0,0.41,1.09,1.5,0,20.22,0.68,1.64,5.74,0,1.09,3.42,4.1,0,0.14,0.41,0,0.41,0,0.82,0.68,0.27,0,0.68,0,0.14,0.14,0,0.14,0,0.14
