stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20,21,0,125,0,2,0,1,0,0,0,0,5,0,0,1,1,8,476,26,139,0,0,0,0,28,673,2,0,0,43,0,0,0,0,0,0,2,0,0,0
72hpf,12.68,7.61,0,45.94,2.82,20.01,0,0.28,0,0,0.56,0,0,0.28,0,0.56,0,6.2,1228.29,5.64,69.9,0,0.28,2.54,0.85,175.31,85.68,1.13,1.13,0,94.7,0.28,0,0.28,10.15,1.13,1.13,4.51,0,0,0
21Day,3.7,2.22,1.48,65.86,0.37,7.77,0,0.37,0,0,1.11,0,0,1.48,0.37,5.18,1.85,1.85,360.74,4.44,39.96,0,0,10.36,0,15.91,12.58,0.37,0.74,0,46.25,4.81,0,0.74,2.22,1.11,5.18,3.7,0,0,0.74
3Month,0.1,2.29,1.04,34.43,0.1,0,0.1,0,0.21,1.87,1.56,0.31,0,8.84,6.97,0.21,4.26,0.94,8.43,1.77,24.76,8.32,0,2.18,0.73,0.52,0.21,1.35,0.42,0,1.56,0.73,0.1,19.66,0.1,0,0.1,0.62,0.94,31.52,1.98
22Month,0,3.42,3.83,10.93,0,0,0.55,0.27,0,1.64,2.87,1.78,0,17.35,1.23,0.27,7.38,0.14,2.32,3.69,16.12,0.68,1.09,1.23,0,1.37,0.27,0.41,0.41,4.24,0.27,0.14,0,16.81,0,0.14,0,1.37,0.14,0,0.41
