stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,10,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,2,0,18,15,0,0,0,0,12,181,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,13.81,4.79,0,16.91,5.92,3.38,0,0.28,0,0,2.54,0.28,0,0,0,0,1.97,15.78,17.19,55.24,0,1.69,2.25,0,136.41,89.63,0,7.89,49.04,0.28,0,15.78,2.82,1.69,4.79,0,0,0
21Day,44.77,4.44,0,60.31,5.18,11.1,0,5.92,0,0.37,5.92,0.37,1.11,0.37,13.32,1.48,5.92,17.39,27.75,103.6,0,0,8.14,0.37,114.7,83.99,1.85,12.21,48.1,6.29,0.37,15.54,2.96,4.44,3.7,0.74,0,6.29
3Month,0.94,7.49,0.1,19.35,0.1,0,0.42,0.21,0,0.1,18.72,0.31,6.45,3.12,2.91,1.46,1.14,12.27,13.21,21.32,3.43,0,1.25,2.39,1.46,0.62,0.73,5.62,1.25,0.62,8.95,1.77,0.1,0,0.73,6.87,1.87,10.51
22Month,0.41,11.62,0.41,15.99,0.14,0,0.96,0.41,0.14,0.68,111.51,9.57,31.84,4.24,5.88,3.14,0.96,3.42,44.55,24.87,0.82,0.27,1.5,0.27,2.19,0.96,2.32,9.84,2.19,0.27,3.69,9.02,0.41,0,0.14,2.6,0,9.7
