stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,4,0,0,0,0,2,48,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.82,1.13,0,1.69,0.56,0.28,0,0,0,0.28,0,0,0,0,0.28,0,1.13,5.64,0,4.79,0,0.28,0,0.28,18.6,14.94,0.28,0,4.79,0.56,0,1.69,0.28,0.28,0,0,0,0
21Day,4.81,0.74,0,15.17,0.74,1.11,0,2.59,0.37,0.37,0,0,0,0,1.11,1.11,0.74,4.81,1.11,13.69,0,0,0.74,0.37,12.58,9.99,0,0.74,5.18,1.48,0,5.18,1.11,1.85,0.74,0,0,1.48
3Month,0.1,1.04,0.21,21.95,0.1,0,0.1,0.21,1.04,2.18,0,0,10.19,1.77,0.94,5.51,0.62,4.68,1.77,3.64,0.42,0.1,0.83,1.14,0.31,0.73,0.31,0.1,0,0.94,2.29,0.1,0,0,0.1,2.7,0.42,5.72
22Month,0,2.05,0.41,6.15,0,0,0.41,0.27,0.41,3.42,2.32,0,14.62,0.55,0.68,3.96,0.41,1.09,3.96,3.01,0,0.82,0.27,0,0.27,0.14,0.68,0.14,0,0,0.27,0.41,0.55,0,0,0.55,0,1.91
