stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,22,0,0,0,0,1,138,0,0,0,1,0,0,0,0,0,1,0,0,0
72hpf,5.64,0,0,7.61,0.85,2.54,0,1.69,0,0.85,0.28,0,0.56,0,1.97,0,6.48,9.3,1.13,19.17,0,1.69,0.28,0.28,79.48,60.32,0.28,0.28,0,12.68,0.56,0.28,4.51,0.85,0.56,0.85,0,0,0
21Day,9.25,0.74,0,16.28,1.85,17.39,0,10.36,0,0.74,0,0,0.37,1.11,12.21,1.11,0.37,6.29,4.07,26.64,0,0,2.22,0,17.76,21.09,0,0,0,8.88,2.22,0.37,2.59,0.74,0.74,0.74,0,0,0.74
3Month,0.1,0.42,0,10.61,0,0,0.52,0.73,3.02,2.18,0,0,8.22,1.56,1.35,1.66,0.94,1.98,2.5,4.58,1.25,0.1,0.94,0.31,0.94,0.31,0.42,0.62,0,0.42,0.83,33.7,0,0,0,0.1,1.04,49.41,2.7
22Month,0,1.09,0.55,7.11,0,0,0.55,0.55,0.96,4.24,0.55,0,19.81,1.23,2.87,6.7,0,0.96,3.42,5.47,0.14,0.27,0.68,0,0.41,0,0.68,1.23,0.14,0.68,0.27,15.99,0.41,0.68,0,0,0.14,0.14,0.41
