stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,0,0,0,0,4,47,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.97,0,0,1.13,1.41,1.13,0,0.28,0,0,0,0,0,0,0.28,0,1.41,0.56,0,1.69,0,0,0,0,11.27,12.4,0.28,0,2.25,0.85,0,0.56,0.28,0,0,0,0,0
21Day,2.96,0,0,9.99,2.22,6.66,0,4.07,0.37,0,0,0,1.11,0,1.48,0.74,1.11,1.11,1.48,7.4,0,0,0.74,0,8.88,9.62,0,0,1.48,2.22,0.37,1.85,0,0.37,0,0,0,1.11
3Month,0,0.62,0.62,6.76,0,0,0.21,0,1.56,0.62,0,0,5.1,0.73,0.31,6.87,0.1,1.25,0.62,1.25,0.1,0.1,4.58,0.31,0.1,0.1,0.42,0.1,0.1,0.42,6.45,0.1,0,0,0.1,0.62,8.43,1.87
22Month,0,0.68,1.5,4.24,0.14,0,0.27,0.14,1.78,0.41,0.96,0,15.17,0.82,0.68,15.71,0.41,0.14,1.5,3.14,0,0.14,2.05,0.14,0.27,0.14,0.55,1.37,0,0,6.97,0.41,0,0,0.14,0.55,0.27,0.55
