stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,50,0,0,0,0,5,112,0,0,10,0,0,0,0,0,0,0,0,0
72hpf,11.27,1.69,0,3.95,1.69,3.95,0,0,0,0,0,0,0,0,0,0.28,0,0.56,10.99,1.13,61.44,0,0.56,1.41,0,407.27,26.21,0.28,1.41,65.11,0,0,12.12,0,0.56,1.69,0,0,0
21Day,2.96,0.74,0.37,5.18,0,5.92,0,1.48,0,0,0,0,0,0.37,0,1.48,1.48,0.37,3.7,0.74,67.71,0,0,5.92,0,85.1,8.14,0,0.74,15.54,5.55,0,9.62,1.11,1.11,1.11,0,0,1.11
3Month,0.21,0.21,0.1,1.66,0.1,0,0,0.1,0.31,0.31,1.25,0,0,2.6,0.62,0.21,0.62,0.42,1.14,0.94,15.39,11.86,0,0.52,0.1,0.42,0.31,0,0,0.21,0.21,3.33,0.62,0,0,0.21,1.56,3.85,0.21
22Month,0.14,0.68,0,0.82,0,0,0.14,0,0.14,0.27,0.68,0.27,0,13.25,0.14,0.27,0.96,0,0.27,0.41,9.57,2.46,0.68,0.41,0,0.41,0.14,0.14,0.14,0.14,0.14,1.5,0.27,0,0,0,0,0,0.27
