stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,4,0,33,1,1,0,1,0,1,0,1,0,0,0,0,2,4,6,53,0,0,0,2,13,548,1,0,0,12,0,0,0,0,0,1,0,0,0
72hpf,10.99,3.1,0,20.57,12.68,4.79,0,0,0.28,0.28,0,0,0,0,0.85,0,5.64,24.8,1.13,61.16,0,1.13,1.13,0,330.04,141.21,1.97,0,0,54.11,0.85,0,29.59,3.95,2.54,3.38,0,0,0
21Day,9.25,0.74,0.37,38.11,4.44,3.7,0,3.33,0,0.74,0,0,1.48,0.74,3.7,1.48,2.22,9.99,2.59,54.39,0,0,4.81,0,85.47,50.69,1.11,0,0,27.01,2.96,2.96,8.88,4.44,6.29,1.85,0,0,1.85
3Month,0.21,2.5,0.73,46.81,1.25,0,0.73,0.73,3.33,2.7,0.1,0,14.77,2.7,1.35,5.93,6.66,14.87,3.74,24.96,4.99,0.1,1.87,1.35,7.91,1.56,6.45,1.56,0,1.98,2.08,122.84,1.25,0.21,0,0.83,11.34,252.45,4.58
22Month,0.27,1.78,0.27,12.57,1.09,0,0.41,0.96,0.68,2.19,3.42,0,16.67,0.82,1.91,1.23,0.68,2.46,2.87,13.94,0.41,0.96,0.82,0.27,2.32,0.55,3.01,1.09,0.14,0.68,0,17.35,0.82,2.05,0,0.27,0.41,0.68,1.09
