stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,3,0,11,1,0,0,0,0,0,0,0,0,0,0,3,5,4,31,0,0,0,0,5,250,0,0,0,4,0,0,0,0,0,2,0,0,0
72hpf,5.92,1.69,0,9.3,2.82,2.54,0,0.28,0,0,0,0,0,0.85,0,5.64,11.27,0,43.4,0,0.56,1.41,0,129.65,107.95,0.28,0,0,22.55,0.85,0.85,13.53,1.41,1.69,2.54,0,0,0
21Day,10.36,1.48,0,25.9,1.48,9.25,0,2.22,0,0,0.37,0,0,4.81,1.11,0.37,9.25,2.96,37,0,0,4.44,0,26.27,33.67,1.11,0.37,0,13.69,2.59,1.85,7.4,2.22,3.33,1.11,0,0,2.59
3Month,0.21,0.31,0.31,11.86,0.21,0,0,0.42,0.83,1.35,0,4.99,2.29,0.21,2.18,1.25,3.12,2.5,8.11,1.87,0,0.31,0.31,1.87,0.42,1.66,0.21,0,0.42,0.42,24.24,0.31,0.1,0,0,0.94,44.62,1.87
22Month,0,0.96,0.55,5.74,0,0,0.41,0.14,0.68,2.32,3.14,16.4,0.82,1.78,2.19,0.27,1.37,2.05,7.24,0.68,0.41,0.14,0,0.96,0.41,1.37,0.55,0.27,0.27,0,2.73,0.14,0.27,0,0.14,0.27,0.41,0.27
