stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,13,0,0,0,0,6,82,0,0,3,0,0,0,0,0,2,0,0,0
72hpf,2.54,1.13,0,1.41,0.28,1.13,0,0,0,0,0.28,0,0.28,0,0,0.28,0,0.85,1.41,0.56,3.95,0,0,0.28,0.28,147.97,22.83,0,0,4.23,0.28,0,1.41,28.75,21.14,0.28,0,0,0
21Day,2.59,0.74,0,5.18,0,1.85,0,1.48,0,0,0,0,0,0.37,0,3.33,0.37,0,2.59,0.37,17.02,0,0,2.22,0,17.39,11.1,0,0.37,5.18,1.85,0.37,0.74,32.93,83.62,1.85,0,0,0
3Month,0.1,7.59,0.42,4.68,0.1,0,0.1,0.1,0.1,0.31,0.42,0,0,13.31,0.31,0.1,1.46,0.1,0.52,0.42,2.7,0.21,0,0.21,0.1,1.04,0.21,0.31,0.21,0,0.52,21.84,0,0.94,0,0.94,0.62,3.43,0.83
22Month,0,4.92,0,0.82,0,0,0,0.14,0,0.14,1.09,1.91,0,18.86,0.55,0.14,1.64,0,0,1.37,1.23,0,0.68,0.27,0,0.41,0,0.55,0.14,0,0,1.09,0.41,18.99,0,0.27,0.14,0,0.27
