stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,6,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0.56,0,1.41,0,1.97,0,0,0,0,0,0,0,0,0,0.28,0,1.13,2.54,0,1.69,0,0,0,0,13.25,5.64,0,0,3.95,0,0,1.41,0,0.28,0.85,0,0,0
21Day,1.48,0,0,11.84,0,5.18,0,2.22,0,0,0.37,0,0,0,0,1.85,0.74,0.74,3.33,0.74,7.77,0,0,1.11,0.37,8.14,4.81,0,0.74,2.22,1.85,0.37,0.37,0.74,1.11,0.37,0,0,0.74
3Month,0.1,3.02,0.52,25.59,0.1,0,0.52,0.21,0.1,4.89,7.28,0.1,0,58.87,6.14,0.52,9.57,1.35,9.26,3.74,7.18,1.04,0.21,2.5,2.08,1.77,0.21,1.14,1.25,0.62,1.98,9.99,0.21,0,0,0.1,2.91,32.45,8.74
22Month,0,1.78,0.55,4.51,0,0,0.27,0.68,0,0.96,5.47,1.64,0,47.55,2.19,0.41,5.6,0.41,1.23,2.6,4.65,0.14,1.37,0.82,0,0.55,0.14,0.82,0.96,0.41,0.14,2.73,0.55,0.41,0,0,0.55,0,2.32
