stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,3.66,0.85,2.25,0,0.28,0,0,0,0,0.56,0,0,0,5.36,1.97,0.28,3.66,0,5.36,0,0,25.08,3.38,0,0.56,0,9.3,0.85,0,0,1.97,0,0,0.28,0,0,0
21Day,2.96,0,3.33,49.21,0.37,6.66,0,1.11,0,1.85,0.37,0,19.61,0,1.85,8.51,1.48,22.94,0,29.6,0,1.11,2.22,0,18.5,5.18,1.85,1.11,0,23.31,7.77,0,0,1.11,0.37,0.74,0.74,0,0,1.11
3Month,0.52,1.87,6.14,84.88,0.52,0,3.54,0.1,0.1,20.49,8.01,0,965.28,5.93,0.21,52.42,4.99,35.57,5.82,20.8,5.41,1.77,9.26,2.18,1.14,0.21,4.89,1.98,0,0.62,19.45,0.1,4.89,1.56,0,0,0.42,3.54,2.81,5.1
22Month,0.27,1.91,3.96,24.73,0.14,0,3.69,0.27,0,7.11,13.53,54.39,1078.71,1.5,1.37,41.4,0.41,9.84,4.92,17.22,0.27,20.91,5.06,0,0.68,0.27,4.37,1.23,0.68,0.14,2.6,0,2.87,0.55,0.96,0,0.27,0.41,0,1.64
