stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,5,0,1,0,0,0,1,0,1,0,0,0,2,0,7,6,0,0,0,0,8,56,0,0,0,4,0,0,0,0,0,0,0,0
72hpf,1.69,0.28,0,1.13,1.13,0.85,0,0,0,0,0,0,0,0.85,0,2.54,7.05,1.13,5.36,0,0.28,0,0.56,18.6,14.37,0.28,0.28,0,7.05,0.28,0,3.66,0,0.28,0,0,0
21Day,1.11,0,0,7.77,0,2.96,0,0.37,0,1.11,0,0.74,0.37,7.4,0,0.74,4.07,0.37,6.66,0,0,0.74,0,8.14,2.96,0,0.37,0,4.44,0.37,0.37,1.11,0.74,0,0,0,2.22
3Month,0.62,0.83,0.62,14.77,0,0,0.62,0.83,3.02,12.17,0.1,23.4,12.79,9.36,5.2,1.35,2.7,14.46,5.3,0.52,0.21,1.77,1.04,1.04,0.52,1.56,0.83,0,0.52,0.83,3.12,0.31,0,0,0.83,5.1,41.71
22Month,0,0.96,0.41,4.51,0.14,0,0,0.27,0.96,5.74,6.01,48.24,1.5,2.46,5.06,0.14,0.55,5.06,3.01,0.14,0.68,0.27,0,0,0.14,0.55,0.27,0.27,0.27,0,3.01,1.91,0.14,0.14,0.27,0,3.96
