stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,60,21,0,139,6,2,0,3,0,0,0,0,9,1,0,0,5,14,62,116,287,0,0,1,20,99,2148,1,0,0,23,0,0,0,1,0,0,5,0,0,0
72hpf,39.46,9.02,0,68.21,6.76,10.15,0,5.36,0,0,0,0,0,3.1,0,8.17,5.36,61.72,65.11,23.96,97.24,0,33.82,3.38,18.88,188.56,250.28,1.13,2.82,0,64.54,13.25,0,0,15.22,0.28,0.56,12.97,0,0,0.28
21Day,74.37,3.33,8.14,261.95,3.33,111.74,0,99.53,0,0.74,4.44,0,0,94.35,1.48,78.44,22.94,13.69,106.93,36.26,142.07,0,1.48,14.8,5.55,93.61,137.27,0.74,3.7,0,43.29,59.57,0,1.48,14.8,2.96,8.51,9.99,0,0,23.68
3Month,1.25,7.18,18.72,114.31,0.31,0,10.19,5.72,0.42,14.46,21.95,0.31,0,2186.02,25.9,13.83,124.61,19.45,27.15,38.17,49.41,6.45,6.66,11.34,90.39,5.41,1.46,6.66,11.34,0,4.37,46.39,0.31,55.86,1.77,0.52,0.1,0.42,14.46,11.55,29.44
22Month,1.78,12.16,14.21,44.68,0.27,0,10.25,4.78,0.14,6.83,40.31,6.83,0,3636.65,9.98,27.88,106.04,3.28,6.42,47.83,40.99,1.5,73.65,8.2,7.24,3.83,0.96,6.01,17.76,5.33,3.69,6.7,0,8.34,3.42,3.14,0,0.27,3.14,0,11.89
