stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,7,0,19,0,0,0,0,0,0,1,0,0,0,0,0,2,9,22,45,0,0,0,0,11,286,0,0,0,5,0,0,1,0,0,0,0,0,0
72hpf,5.92,6.76,0,13.25,1.13,4.51,0,0.56,0,0,0,0,0,0,1.41,0,3.66,36.36,2.82,31,0,1.13,0.28,0.28,70.46,78.35,1.41,0.85,0,25.93,0,0.85,7.33,0.28,0,1.97,0,0,0
21Day,7.4,2.22,0.37,49.95,1.48,17.76,0,8.51,0,0,0.74,0.37,0.74,0.37,16.65,2.96,3.33,19.61,9.25,44.03,0,0,5.55,0.37,24.05,28.86,1.11,0.37,0,15.17,4.44,2.22,4.44,0.37,1.11,1.48,0,0,9.25
3Month,0.83,11.75,2.08,96.11,0.42,0,1.56,2.39,0.1,14.56,23.09,0.1,44.83,14.46,5.51,23.61,5.82,23.92,20.8,21.12,4.16,0.21,8.84,4.06,3.54,1.56,4.78,3.02,0,1.25,2.91,163.31,0.73,0,0,0.31,11.75,91.64,36.93
22Month,0.14,9.84,3.28,34.03,0,0,1.37,1.78,0.27,3.55,25.42,6.29,75.57,7.24,9.02,27.06,0.96,4.51,21.86,9.84,0.96,2.6,3.69,0.27,0.68,0.82,3.42,2.19,0.55,1.09,0.82,23.78,1.09,1.37,0,0.41,2.73,0.27,9.84
