stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,0,0,0,2,34,0,0,3,0,0,0,0,0,0,0,0,0
72hpf,2.54,0.28,0,1.41,0.28,0.56,0,0.28,0,0,0,0,0,0,0.28,0,2.25,3.38,0.28,4.51,0,0,0,0.28,16.91,9.02,0,0,3.66,0,0,0.85,0,0,0,0,0,0
21Day,2.96,0,0.37,9.62,0.74,3.33,0,0.74,0,0,0.37,0,0,0,2.96,1.11,1.11,2.96,1.11,9.99,0,0,1.48,0,8.14,6.29,0,0,7.03,0.37,0,1.11,0.37,1.11,0,0,0,2.59
3Month,0.21,0.73,0.62,11.44,0,0,0,0.62,0.1,1.77,2.81,0,34.33,4.58,1.04,7.49,0.62,4.06,5.41,3.33,0.83,0.1,1.35,1.04,0.42,0.21,0.94,0.31,0.52,0.83,8.43,0.1,0,0,0.1,1.25,1.14,2.18
22Month,0.14,0.55,0.27,3.42,0,0,0.41,0.41,0,0.68,5.33,1.09,53.43,2.87,1.5,7.11,0.14,0.41,4.65,3.14,0,0.68,0.27,0.14,0.55,0,0.82,0.55,0,0.14,3.01,0.14,0.14,0,0,0,0,0.68
