stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,23,0,0,0,0,7,140,0,0,0,3,0,0,0,0,0,0,0,0,0
72hpf,3.66,0.56,0,4.79,1.41,2.25,0,0.85,0,0,0,0,0,0,0.28,0,5.92,13.25,0.56,8.46,0,1.13,0,0,51.01,36.92,0.56,0.56,0,6.76,1.13,0.28,5.07,0.28,0.28,1.41,0,0,0.28
21Day,9.25,1.11,0.37,27.75,1.11,4.44,0,7.4,0,0.37,1.48,0.37,2.96,0.74,13.69,1.11,0,14.8,8.14,38.85,0,0,2.22,0,27.75,15.17,0,1.85,0,10.73,1.48,0.74,1.48,0.74,3.33,0.74,0,0,6.29
3Month,0.21,2.5,1.04,38.07,0.21,0,0.21,1.66,0.21,2.29,10.3,0,41.09,5.72,2.6,12.79,1.66,11.34,13.11,9.57,1.77,0.1,1.87,1.66,0.62,0.73,1.25,1.04,0,0.52,2.6,30.37,0.31,0.1,0,0.1,2.39,9.15,8.95
22Month,0,1.37,0.55,7.38,0,0,0.68,0.96,0.14,1.09,12.3,4.37,81.31,2.05,5.33,8.34,0.82,2.19,8.88,9.43,0.14,2.05,0.82,0.14,1.23,0.41,1.5,1.91,0.96,0.14,0.14,7.24,1.09,0.82,0,0,0.41,0,1.78
