stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,4,0,5,0,1,0,1,0,0,12,0,1,0,2,0,1,2,994,8,0,0,0,0,2,79,0,0,0,4,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0.28,0,3.95,0,0.28,0,0,1.41,0,0,0,1.13,0,0,11.27,31.29,0.28,0,0,0,0,1.69,0.56,0,0,0,1.13,0,0,0,0,0,0,0,0,0.28
21Day,1.11,0,0,3.7,0,7.03,0,1.48,0,0,5.92,0,11.1,144.66,21.83,1.11,0.74,2.22,10.36,3.7,0,0,0.37,0,6.66,2.22,0,0.37,0,1.85,2.22,0,0,0.37,0.74,0.74,0,0,29.97
3Month,1.14,10.92,8.01,101.1,0.52,0,2.18,1.04,0.42,19.66,125.34,0.21,229.36,2806.79,5.62,72.19,12.07,36.93,49.3,96.74,16.75,0.94,15.39,8.95,6.14,1.04,6.76,5.2,0,5.1,15.5,11.23,23.72,3.43,0.1,0.31,19.56,26.73,79.26
22Month,0.41,9.57,2.46,20.5,0.27,0,2.87,0.55,0.27,2.73,35.39,1.09,160.15,1059.99,6.83,5.33,1.5,4.1,23.5,94.42,1.09,5.88,5.06,0.14,0.82,0.14,1.37,3.69,1.23,0.96,0.82,0.41,2.19,0.68,0.55,0.27,0.82,0,55.21
