stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0.28,0.28,0,0,0,0,0,0,0,0.56,0,0,1.13,0.28,0.28,0,0.56,0,6.48,0,0,0.56,0.28,0,0,0,0.28,0,0,0,0.28,0,0,0,0,0,0
21Day,3.7,0.37,0.37,8.14,0.37,4.81,0,1.11,0,0.37,0,0,80.29,0,1.11,1.48,0.74,4.44,2.96,8.51,0,1.48,1.85,0,10.73,4.81,0,0,0,2.96,8.88,0,0,0.37,0.37,0.74,0,0,0,0.37
3Month,4.89,34.22,84.05,332.65,1.98,0,38.38,3.64,1.25,54.4,102.56,2.29,5971.1,139.28,9.99,362.71,69.59,99.54,81.13,135.53,33.08,23.61,78.74,33.29,15.29,3.95,35.99,22.99,0,4.68,226.03,1.66,58.67,5.93,0.83,0.1,1.56,39.94,38.9,93.93
22Month,2.19,11.89,8.75,34.03,0.41,0,30.34,1.23,0,6.01,33.21,9.98,5767.7,10.8,4.65,30.47,3.42,5.19,28.83,36.35,1.5,193.5,8.2,0.82,1.91,0.27,8.88,9.16,4.51,1.64,9.16,0,4.1,2.6,2.19,0,0.27,2.19,0,12.3
