stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,141,2,46,0,0,0,0,26,197,1,0,0,8,0,0,0,0,0,0,4,0,0,0
72hpf,33.54,17.76,0,40.59,7.89,12.12,0,0.28,0,0.28,0.28,0,1.13,0,1.97,0.56,41.71,239.01,3.95,143.46,0,14.37,17.19,10.15,935.74,159.24,1.97,3.38,0,149.66,19.17,0,2.82,57.22,11.84,5.07,7.33,0,0,0
21Day,36.26,11.84,3.33,373.32,4.44,17.76,0,2.59,0,2.59,0.37,1.11,7.4,1.11,8.51,11.47,15.91,397.74,11.84,211.26,0,0.37,66.23,0.37,292.29,64.38,4.07,2.59,0,97.68,24.79,0,4.44,29.6,8.88,18.87,5.55,1.48,0,5.18
3Month,3.33,28.92,4.68,386.84,1.46,0,3.54,0.42,0.83,50.97,12.07,0.21,742.16,11.44,1.56,103.7,29.96,160.19,17.47,153.63,30.58,1.35,20.39,74.68,11.34,1.98,18.52,4.26,0,6.14,13.42,0.1,102.98,4.16,0.42,0,2.6,35.68,66.57,7.91
22Month,1.09,40.58,7.93,183.38,0.41,0,3.55,0.14,0.14,39.08,8.61,60.26,984.83,3.42,3.01,128.18,7.24,37.44,22.41,117.79,3.01,19.13,15.44,3.69,11.75,1.5,14.07,6.42,2.32,3.14,2.32,0,33.21,8.2,2.73,0,0.68,4.24,0.14,1.78
