stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,16,0,0,0,0,2,59,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,1.97,0.85,0,2.54,1.13,0.85,0,0.56,0,0,0.28,0,0,0,0.28,0,0.85,10.71,0.56,15.22,0,0.28,0,0,23.11,12.97,0,1.13,19.45,0,0,3.38,0.28,1.13,0.85,0,0,0
21Day,2.59,0.37,0,10.73,0.37,1.85,0,0,0,0,0,0,0,0,2.59,0.37,1.11,8.14,2.22,20.72,0.74,0,1.48,0,8.14,1.85,0,0.74,14.06,2.96,0,0,0,0.74,0.74,0,0,2.22
3Month,0.21,1.77,0.21,8.63,0,0,0.21,0.1,0.21,0.52,2.81,0,8.74,1.98,0.31,0.42,0.42,7.18,4.47,7.8,2.18,0.1,0.83,1.14,0.1,0,0.94,0.42,0.62,0.21,1.98,0.1,0,0,0.21,2.6,0.42,3.54
22Month,0,1.78,0.14,3.69,0.14,0,0.27,0.14,0,0.41,1.78,5.47,26.51,0.14,0.82,0.14,0,0.96,3.83,6.01,0.27,0.27,0.27,0,0.41,0,0.55,0.14,0.41,0,0.41,0.27,0,0,0,0.14,0,0.82
