stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,3,1,27,4,2,0,1,0,0,0,0,0,0,0,1,18,19,76,0,0,1,1,7,598,0,0,0,14,0,0,0,0,0,2,0,0,0
72hpf,9.02,5.92,0,20.29,2.82,6.2,0,1.97,0,1.13,0,0,0,5.36,0,16.07,32.41,1.69,43.12,0,4.51,1.13,0.56,60.6,174.46,0.28,0.28,0,28.47,2.25,0.28,8.74,0.56,0.28,1.41,0,0,0
21Day,31.82,3.33,1.48,99.9,0.74,37.37,0,41.44,0.37,4.81,0.37,14.8,4.81,49.58,4.81,4.81,21.46,17.02,114.7,0.37,0.37,8.14,0.74,22.2,82.14,0.37,1.48,0,43.29,10.73,4.07,12.58,1.85,1.48,0.74,0,0,13.32
3Month,0.52,1.14,1.98,32.87,0.1,0,0.83,1.98,1.87,8.32,0.31,183.59,6.87,7.28,9.36,1.77,9.26,13.11,10.3,2.6,0.1,1.87,2.91,1.46,1.25,1.14,1.35,0,1.14,4.37,270.55,0.42,0,0,0.31,6.03,42.33,14.35
22Month,0.14,5.06,3.69,20.63,0.68,0,1.78,2.46,6.29,87.46,12.98,820.72,8.47,17.63,27.33,1.37,2.6,34.98,7.52,0.14,12.98,2.46,0.82,1.91,0.55,1.78,1.78,1.78,0.82,0.68,29.24,4.78,1.91,0,0.14,0.68,0.14,19.4
