stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,13,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,1.97,1.13,0,2.25,0.56,0.85,0,0,0,0,0,0,0,0,0,0.56,1.41,0.28,38.05,0,0,0,0,24.24,17.19,0,0.85,0,122.32,0,0.28,0.85,0,0,6.2,0,0,0
21Day,1.48,0,0,1.48,0.37,1.48,0,0.37,0,0,0,0,0,0,0.37,0,1.11,0,38.11,0,0,0.74,0,7.03,3.7,0,7.03,0,19.24,2.22,0.37,1.11,0,0.37,0.74,1.11,0,0
3Month,0.21,1.56,1.66,17.68,0.1,0,0.42,0.1,2.08,2.08,0.94,19.04,0.62,0.62,25.38,0.62,2.29,6.76,45.14,2.5,0.1,1.14,3.22,1.35,0.21,0.94,13,0,31.1,0.73,3.12,2.08,0,0,0.31,31.1,0.42,5.51
22Month,0.27,2.6,2.05,7.24,0,0,0.68,0.14,1.78,2.73,1.37,35.53,1.91,2.05,27.47,0.82,0.82,4.24,16.26,0.55,1.64,0.82,0.14,1.5,0,0.82,35.8,0.14,29.24,0.27,2.46,3.69,0.41,0,0.27,4.37,0,3.01
