stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,13,14,0,53,1,0,0,0,0,0,0,2,0,0,0,0,2,26,6,96,0,0,0,1,27,644,0,0,25,0,0,0,0,0,2,0,0,0
72hpf,2.82,3.95,0,0.85,0.85,0.56,0,0,0,0,0,0,0,0,0,0,0.85,3.38,0,11.56,0,0,0.56,0,36.92,14.37,0.28,0,9.86,0,0.28,2.25,0.28,0.28,0.56,0,0,0
21Day,1.85,0.74,0,1.85,0,1.11,0,0.37,0,0,0,0,0,0,1.11,0,0.37,0.74,0,13.69,0,0,2.59,0,9.25,2.59,0,0.37,2.59,0,1.48,0,0,0.37,0.37,0,0.37,0.74
3Month,0.21,3.64,0.21,12.17,0.52,0,0.21,0.31,0.31,1.77,0.1,0,4.58,1.14,0.31,1.66,1.87,7.18,1.56,14.67,2.7,0,1.25,0.83,1.35,0.42,0.21,0.31,0.62,0.42,77.91,0.1,0.1,0,0.31,2.29,9.78,1.66
22Month,0,17.22,0,2.32,0,0,0.14,0,0,2.73,33.48,0,5.33,0.27,0.55,0.82,0.14,0.55,2.6,7.38,0,0.41,0.55,0,2.46,0,1.37,0.14,0.27,0,1.5,0.41,0,0,0,0.27,0,0.96
