stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,3,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,27,0,0,0,0,14,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,0.28,0,0.56,0,0,0,0,0.28,0,0,0,0,1.41,36.92,0,0,1.69,0,0.28,0,0,4.23,4.51,0.28,0,0,0.56,0.28,0,0.28,0.28,0,0,0,0,0,0
21Day,7.77,1.48,23.68,23.68,0.37,17.02,0,2.96,0,1.48,0.74,0,5.18,0.74,4.44,256.4,1.85,11.1,3.7,19.61,0,1.11,2.59,0,24.42,14.8,8.14,0,0,7.03,9.62,0,5.92,2.22,1.48,2.96,1.11,0.37,0.37,4.44
3Month,0.21,3.64,12.48,39.11,0,0,5.51,0.1,0.1,29.12,11.34,0.21,42.44,13.94,1.04,1075.64,2.6,10.4,7.49,13.31,3.33,0.1,8.95,3.54,1.35,0.62,19.56,0.94,0,0.73,11.75,0.1,141.26,0.83,0.1,0,0,2.91,42.02,11.34
22Month,0.41,2.46,12.03,6.97,0,0,0.55,0,0,14.89,5.47,3.28,445.2,1.64,0.41,879.89,0,0.96,3.69,6.97,0.27,5.33,3.96,0.14,0.27,0,10.66,1.78,1.5,0,1.23,0,23.5,1.23,0.41,0,0,0.27,0,1.78
