stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,60,14,0,46,5,1,0,1,0,0,0,0,10,0,0,0,0,10,32,28,98,0,0,0,4,46,676,0,0,0,8,0,0,0,0,0,0,1,0,0,0
72hpf,35.79,3.95,0,15.22,4.51,7.61,0,1.41,0,0,0.28,0,0,0.56,0,1.97,0.56,25.93,44.53,4.51,39.46,0,7.89,1.41,2.82,180.66,142.9,1.13,1.13,0,34.1,1.97,0,1.13,12.4,3.95,0.56,4.79,0,0,0
21Day,42.55,1.85,2.59,104.34,2.59,44.77,0,38.85,0,1.11,2.59,0,0,11.47,1.11,21.83,11.1,12.95,39.22,16.65,92.13,0,0.37,9.99,0.37,72.15,70.3,1.11,1.11,0,36.63,18.13,0,1.48,10.36,4.07,8.88,2.96,0,0,10.73
3Month,2.39,3.02,3.64,47.22,0.83,0,1.66,2.18,0.1,5.41,10.3,0,0,110.26,14.35,3.43,59.6,9.88,10.4,15.91,26.52,6.55,0.31,4.06,5.93,3.12,0.31,3.02,1.25,0,1.56,5.2,0.1,55.44,1.25,0.1,0,0.52,2.6,15.39,11.65
22Month,1.91,5.19,6.42,25.28,0.55,0,2.46,2.19,0,3.55,22.41,11.34,0,281.91,8.34,9.57,61.49,2.6,4.65,30.34,37.72,2.05,10.25,4.51,0.27,2.87,0.68,5.47,2.32,1.23,1.78,0.96,0,9.98,1.64,1.23,0.14,0.14,0.55,0,3.55
