stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,19,8,0,110,0,1,0,2,0,1,0,12,0,0,0,0,11,55,30,44,0,0,0,0,15,133,0,0,0,5,0,0,0,0,0,0,1,0,0,0
72hpf,66.8,13.53,0,118.66,20.86,33.54,0,3.66,0.28,2.25,0,0,0.85,0,1.69,0.85,91.88,503.94,11.27,112.74,0,6.76,8.17,1.13,198.42,50.73,2.54,3.66,0,100.34,3.95,0,0,11.84,0.56,0,3.38,0,0,0.56
21Day,109.89,14.06,13.32,537.22,11.84,131.35,0,51.43,7.03,14.43,0.37,0,11.84,4.07,27.38,87.32,29.23,250.11,57.72,286,0.74,0,52.54,1.11,96.57,30.34,4.44,4.44,0,99.16,27.75,0,0.74,5.55,2.96,8.51,2.96,1.48,0,15.54
3Month,0.62,9.57,4.78,139.8,0.73,0,1.25,1.35,22.57,28.5,0.21,0,27.15,25.28,1.35,147.5,6.55,44.42,36.09,22.36,2.18,0.21,3.64,1.77,3.43,0.31,5.2,1.56,0,1.66,3.74,0.1,10.82,1.04,0,0,0.1,14.25,6.66,14.46
22Month,0.27,15.71,8.2,39.22,0,0,1.78,1.5,14.35,60.54,3.01,0,35.53,11.75,4.37,159.2,1.78,10.52,38.26,20.5,0.14,2.19,2.73,0,2.6,0.27,5.6,2.32,0.41,1.09,0.68,0,1.23,1.5,0.27,0,0.14,2.32,0,9.7
