stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5,146,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,11.56,0.28,0,4.51,15.5,8.74,0,0,0,0.28,0,0,0,0,0,0,1.97,15.5,1.41,9.02,0,0.56,0.85,0.28,861.05,209.41,1.69,3.66,15.5,0.28,0,238.16,0.85,0.56,1.69,0,0,0
21Day,5.18,0,0.74,9.99,3.7,10.36,0,1.11,0,0,0,0,0.37,0.37,3.7,0.74,0,7.4,3.33,15.91,0,0,1.85,0.37,264.17,138.01,0.74,1.85,5.55,6.66,0,128.39,2.59,3.33,0.74,0,0,0.37
3Month,0.62,0.21,0.21,2.18,2.7,0,0.1,0.21,0.31,0.52,0,0,2.7,0.52,0.1,2.08,0.21,2.91,0.42,4.89,3.12,0,0.42,0.21,2.5,6.35,3.85,1.98,0.1,0.42,1.46,31.93,0.52,0,2.81,0.21,0.62,0.1
22Month,0,0.41,0,1.78,2.6,0,0.41,0,0.14,2.05,0.27,0,9.98,0.41,0,1.09,0,0.96,0.68,3.69,0.27,0.41,0.55,0,2.19,3.69,6.56,0,0,0,2.05,73.11,1.64,0,1.64,0,0,0.27
