stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0.28,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,5.07,0.56,0,0,0,0,0,0,0.28,0,0,0,0.28,0,0,0,0,0,0,0,0
21Day,0,0,0.37,19.61,0,0.74,0,0.37,0,0.74,0,0,0,0,1.85,1.11,0.37,4.81,19.24,1.48,0,0,0,0,0.74,0,0,0,0,0,0.37,0,0,0.74,0,0,0,1.11
3Month,0.21,0.62,2.5,32.25,0,0,0,0.1,0,13.83,0.21,0,11.13,0.31,0.52,11.86,1.25,7.49,27.77,1.87,0.1,0,2.91,0.21,0.1,0.1,0.73,0.1,0,0,1.56,1.46,0,0,0.1,0.73,7.28,1.25
22Month,0.27,25.01,7.38,129.13,0.14,0,4.37,0.82,0.14,18.04,7.24,3.83,348.73,3.42,15.58,51.65,1.78,72.56,81.85,157.01,3.96,3.69,5.6,0,1.09,0.14,3.69,0.27,0.82,0.55,1.5,1.78,5.33,0.27,0.27,1.09,0,11.48
