stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,13,3,0,22,1,3,0,1,0,0,0,1,1,0,0,0,3,5,15,25,0,0,0,0,25,4309,3,0,0,4,0,0,1,0,0,1,0,0,0
72hpf,17.19,1.97,0,12.4,5.07,10.43,0,0.56,0,0,0,0,0.28,0,0.85,0,1.69,22.83,1.97,16.91,0,0.28,0.56,0.28,884.72,766.34,22.27,6.76,0,21.7,1.13,0,50.45,2.54,2.25,3.1,0,0,0
21Day,8.88,1.48,1.48,32.93,3.33,20.72,0,2.96,0.37,1.11,0,0,8.14,0,5.18,4.81,1.11,13.32,3.33,22.94,0,0.37,2.96,0,403.29,455.45,35.89,5.18,0,7.4,33.67,0,47.73,6.66,9.99,5.55,0,0,2.59
3Month,0,0.21,0.52,9.26,1.14,0,0.21,0,1.25,0.73,0,0,21.95,1.46,0.21,2.6,0.21,1.56,1.04,1.98,0.42,0.1,0.42,0.31,22.26,5.3,79.36,0.31,0,0.1,2.7,5.93,1.25,0.1,0,0,0.62,34.33,0.52
22Month,0.14,0.27,0.14,7.79,0.27,0,0.41,0,0.55,1.37,0.82,0,14.62,0.27,0.14,2.05,0.14,0.41,1.09,1.5,0.27,0.27,0.41,0,14.76,4.24,65.05,0.41,0.14,0,0.82,6.7,2.6,0.14,0,0.27,0.14,0,0
