stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,11,0,0,28,1,1,0,0,0,0,0,2,0,0,0,0,14,5,3,20,0,0,0,1,10,1708,0,0,0,4,0,0,2,0,0,1,0,0,0
72hpf,6.2,0.56,0,148.25,4.51,5.07,0,0,0,0,0,0,0.28,0,0,0,36.92,34.1,0.28,19.45,0,0.28,0,3.66,41.43,236.75,1.41,0.56,0,7.05,1.13,0,136.13,0.56,1.13,4.79,0,0,0
21Day,4.81,0.37,2.59,192.02,1.48,5.92,0,0.37,0.37,0.37,0,0,0,0.74,1.11,5.18,6.29,15.91,1.11,9.99,0,0,1.11,0.37,19.24,73.63,0.37,0.37,0,5.92,7.03,0.37,49.21,1.48,2.96,2.96,0,0,1.85
3Month,0.1,1.04,2.39,159.98,0.31,0,0.21,0.21,5.93,3.22,0,0,10.09,3.12,0.21,46.08,14.67,79.78,1.77,11.13,0.83,0.1,0.83,8.32,1.66,1.46,5.41,0.52,0,0.42,1.98,13.73,8.74,0.21,0,1.35,18.41,1.87,2.08
22Month,0,0.82,7.52,107.54,0.68,0,0.27,0.14,10.93,2.6,3.01,0,75.29,1.64,0.14,36.9,3.69,11.34,1.64,7.93,0,1.78,0.41,0.41,0.96,0.96,7.38,0.68,0.68,0.27,0.41,9.84,17.22,0.41,0,0.82,0.68,0,0.55
