stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,10,2,0,16,1,0,0,0,0,0,0,0,0,0,0,4,11,3,29,0,0,0,1,11,119,0,0,0,2,0,0,0,0,0,0,1,0,0,0
72hpf,18.04,1.41,0,15.5,7.05,3.95,0,0.56,0,0.28,0.28,0.56,0,0.28,0,15.22,52.14,1.13,25.93,0,8.74,2.25,3.38,71.59,47.91,0,0.56,0,27.06,1.41,0,0.28,8.17,0.85,1.41,2.25,0,0,0
21Day,23.68,0,0,73.63,2.59,22.94,0,21.09,0,0.37,0,8.51,0.74,14.06,8.88,18.13,42.18,5.92,61.79,0.37,0.74,15.54,0.37,27.38,32.19,0.74,0.37,0,32.19,8.51,0,4.44,8.14,2.96,6.29,0.74,0,0,3.7
3Month,2.5,1.87,3.12,79.05,0.73,0,1.46,3.02,11.03,10.71,1.46,173.08,16.12,3.64,46.6,13.52,25.69,38.28,23.51,6.24,0.42,8.95,5.51,4.68,0.83,3.43,2.08,0,1.87,7.91,0.1,234.87,0.94,0,0,0.94,3.74,44.31,7.59
22Month,0.96,2.73,3.14,27.33,0,0,1.78,2.05,5.06,9.98,26.51,214.81,7.65,8.61,52.75,2.19,5.33,37.03,19.27,0.96,2.6,4.1,0.27,2.05,0.14,3.55,2.73,2.05,0.55,1.23,0,35.12,2.19,1.64,0,0.14,0.41,0.14,3.14
