stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,18,19,0,76,6,3,0,1,0,2,0,3,1,0,2,0,14,89,113,188,0,1,0,2,54,1717,0,0,0,27,0,0,0,0,0,6,0,0,0
72hpf,23.11,9.02,0,47.35,5.92,22.83,0,5.07,0,0.28,0.28,0,0.28,0,6.48,0,16.63,48.48,9.86,112.18,0,6.48,1.97,0.56,249.72,598.08,1.41,0.85,0,54.96,1.69,0.56,25.37,0.28,0,3.1,0,0,0
21Day,134.31,14.06,2.59,291.18,3.33,700.02,0,273.42,0.37,19.98,0,0,11.84,9.62,147.25,7.4,13.69,53.65,89.54,323.37,0,0,28.12,0.74,120.99,449.9,2.22,4.44,0,85.47,47.36,7.4,66.23,4.07,13.32,6.29,1.11,0,43.66
3Month,1.04,3.12,2.5,78.22,0.1,0,1.98,12.79,3.02,58.67,0,0,29.85,27.56,15.71,8.74,2.5,13.63,39.32,15.91,1.98,0.1,3.33,2.6,2.18,5.3,1.66,0.21,0,0.21,3.54,215.42,0.42,0.1,0,0.21,13,29.44,48.58
22Month,0.14,2.46,2.19,11.48,0.27,0,3.01,3.69,1.09,95.79,0.96,0,33.21,13.39,17.9,17.9,0.96,1.64,69.96,5.33,0,1.23,0.55,0,0.55,0.68,0.82,0.27,1.09,0.14,0.68,17.9,1.23,0,0,0,0.55,0,9.43
