stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,0,0,0.28,0.28,0,0.28,0,0,0,0.28,0.56,0,0,0,0,0,8.74,3.66,1.13,0.28,0,0,0,0,0.56,1.13,0,0,0,0.28,0,0,0,0,0,0,0,0
21Day,0,0.37,1.85,4.44,0,0.74,0,0,0,2.22,2.59,0,0,2.59,1.85,8.51,0,0,4.07,0,0,0.37,0.74,0,1.11,0.74,0.37,0,0,0.37,0.37,0,0,0.74,0,0,0,0.37
3Month,0.42,0.94,3.74,25.28,0,0,0.42,0,0.21,38.49,103.7,0,11.03,18.31,0.62,158.21,0.94,2.29,38.17,2.7,0.73,0,0.52,0.21,1.25,0.21,1.35,0.31,0,0,1.56,1.98,0,0.1,0,1.46,2.08,1.87
22Month,0.14,0.82,10.39,11.07,0.14,0,0.82,0.14,0,22.68,150.04,0.55,11.75,13.8,0.68,140.2,0,0.68,32.39,2.6,0,0.55,0.27,0,0.68,0,2.19,0.27,0.14,0.14,0.55,0.82,0.14,4.37,0,0.14,0,0.96
