stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,23,0,0,0,0,19,207,3,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.1,1.13,0,2.82,0.28,0.56,0,0,0,0,0,0,0,0,0,0,1.41,2.54,0,11.27,0,0,0,0,102.03,23.11,0.28,0.56,0,13.25,0,0,5.36,0,1.13,0,0,0
21Day,1.11,0,0,0.74,0,0.74,0,0.37,0,0,0.37,0,0.37,0,0.74,0,0,1.11,0,9.25,0,0,0.74,0,24.42,5.18,0,0.74,0,5.55,1.85,0,4.07,0.37,0.37,0,0,0
3Month,0,0.62,0.1,3.85,0,0,0.21,0.1,0.21,0.73,2.29,0.21,21.43,3.74,0.1,1.98,1.35,1.66,1.77,65.43,12.27,0,1.14,1.35,5.41,0.42,1.46,6.76,0,0.83,1.04,24.13,0.52,0.1,0,0.31,3.95,9.47
22Month,0.27,0.82,0.41,1.5,0.27,0,0.55,0,0,0.27,1.37,0.55,35.53,0.41,0.55,3.01,0.27,0.82,1.23,48.24,1.37,0.96,0.68,0.14,5.33,0.14,1.5,17.35,0.27,0.14,0,16.4,0.55,0,0,0,0,8.06
