stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0.56,0,0.56,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,1.13,0.56,0.56,0.28,0,0.56,0,0,0,0,0,0
21Day,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,1.11,0,0,0,0,0,0,0,0,0.74,0.37,0,0,0,0,0
3Month,0,0.83,0.42,4.26,0.21,0,0.31,0,0.42,2.08,0,13.42,0.62,0.1,11.34,0.21,0.21,0.83,0.62,0.1,0,0.31,0.31,0.1,0,0.1,0,0.21,0.52,9.67,0.1,0.42,18.52,2.29
22Month,0.14,1.37,0.27,1.23,0,0,0.14,0.27,0.41,4.78,0.82,42.91,0.27,0.14,13.8,0,0.27,2.19,0.96,0,0.14,0.41,0.27,0,0,0.27,0.14,0.14,0.27,0.41,0.14,0,0,0.96
