stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,1.69,0,0.56,0,0,0,0,0,0,0,0,0.28,0.85,6.76,0.28,1.13,0,0,0,0,23.11,4.51,0,0,0,0.85,0,0,0.85,0,0.28,0,0,0,0
21Day,1.11,0,0,5.18,0,0,0,0.74,0,0,0,1.11,0,0,1.11,1.11,0.74,1.11,2.59,0,0,0.37,0,10.73,2.59,0.37,0,0,2.96,0,0,1.48,0,1.48,0.37,0,0,0
3Month,0.21,0,0.62,14.77,0.21,0,0.1,0,4.26,1.87,0,21.84,2.18,0,12.79,1.56,5.93,1.56,4.37,1.04,0,0.73,1.66,1.04,0.21,1.25,0.52,0,0.52,0.83,14.67,0.21,0,0,0.21,1.35,8.74,1.04
22Month,0.14,0.55,0.41,2.73,0.14,0,0.27,0,1.64,1.09,0.96,38.26,0.55,0.55,8.2,0.27,0.55,0.96,4.24,0,0.68,0.27,0,0.82,0.14,0.68,0.14,0.55,0.14,0.14,2.6,0.27,0.68,0,0,0.14,0,0.41
