stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8,1,0,0,0,0,0,0,0,4,0,0,0,0,3,45,2,2,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0.56,0,8.74,0.28,0.28,0,0,0,0,0,0,0,0,0,0.28,0,2.54,83.71,0.56,1.41,0,0,0,0,5.36,1.69,0.28,0,0.85,0.28,0,0.28,0,0,0,0,0
21Day,1.48,0,0,25.16,0,1.11,0,0,0,0,0,0,0,0,0,0.37,0.37,2.96,19.98,1.85,1.48,0,0,0.74,0,0.74,0,0,0,0,0,0.37,0,0.37,0,0,0,2.96
3Month,0.21,1.46,0.42,69.17,0,0,0.31,0.1,0.1,2.08,14.56,0,0,2.81,4.68,0.42,2.7,3.85,5.41,10.82,5.93,1.04,0,1.35,0.62,1.04,0,0.83,0.31,0.31,1.14,4.68,0.1,0,0.1,0.52,1.77,10.82
22Month,0,8.47,0.41,14.89,0,0,1.09,0.14,0,1.37,52.34,1.37,0,7.52,3.42,1.09,2.73,0.68,7.52,16.4,14.62,0.41,0.27,1.78,0,0.41,0,0.68,0.68,0.14,0.14,5.6,0.27,0.14,0,0.14,0,8.34
