stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,97,12,0,71,1,3,0,2,0,0,1,0,14,0,0,0,1,10,27,57,123,0,0,0,1,45,601,3,0,0,9,0,0,0,0,0,0,2,0,0,0
72hpf,61.44,18.04,0,77.79,36.08,39.46,0,3.1,0,0.28,2.25,0,0,0.56,0,3.66,0,31.57,155.3,8.17,129.65,0,7.61,4.51,2.54,178.13,178.97,7.61,1.69,0,123.17,4.23,0,0,27.06,3.1,1.41,6.48,0,0,0
21Day,82.51,17.02,3.33,308.57,15.91,108.41,0,34.78,0,4.07,8.88,0.37,0,9.62,5.55,62.53,13.32,17.76,131.72,46.99,196.09,0,0.37,33.67,1.85,104.34,90.65,9.25,7.03,0,85.47,20.35,0,3.33,15.54,4.44,17.02,5.92,1.48,0,75.48
3Month,2.18,25.17,7.7,310.07,3.95,0,2.91,2.91,0.73,38.69,47.64,0.42,0,294.26,45.35,7.28,82.17,18.83,125.76,40.67,70.21,10.92,1.14,32.45,21.53,4.99,1.87,16.12,3.74,0,4.47,9.26,0.21,62.72,2.18,0.31,0,0.73,27.56,9.26,89.04
22Month,1.09,28.56,8.75,112.6,1.64,0,4.65,2.87,0.41,20.09,111.23,44.14,0,420.2,33.48,11.21,95.79,4.24,25.96,65.05,51.24,2.6,15.71,23.23,1.78,4.37,1.78,21.18,7.65,2.19,3.69,3.55,0,14.89,8.75,3.28,0,0.55,3.42,0,42.09
