stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,0,0,19,1,0,0,0,0,0,0,0,2,0,0,0,0,5,375,1,4,0,0,0,0,1,45,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,8.17,2.54,0,60.6,1.69,12.12,0,0.28,0,0,0.28,0,0.56,0.28,0,0,0.28,4.23,1271.42,2.25,19.17,0,0.56,0.56,0,103.72,45.38,0.85,0.85,21.7,0.28,0,6.76,1.69,0.28,1.13,0,0,0
21Day,4.44,0.37,0,150.95,0.37,7.77,0,2.59,0,0,0.37,0,0,2.22,0.37,4.07,2.22,3.33,557.2,2.59,12.21,0,0,1.11,0,12.58,8.51,0,0.74,7.03,5.92,0,1.48,1.11,6.29,0.37,0,0,1.48
3Month,0.21,0.21,0.21,190.56,0,0,0.52,0,0.1,0.73,1.14,2.39,0,4.06,1.25,0,2.39,3.02,4.99,1.46,1.66,0.21,0,0.1,0.21,0,0,0.31,0.31,0,0.52,2.39,0.21,0,0,0,0.52,1.77,1.25
22Month,0,0.14,0,12.3,0,0,0.14,0,0,0,0.14,0,0,1.91,0.14,0.14,0.14,0.14,0.68,0.27,0.27,0,0.14,0,0,0,0,0.14,0,0.14,0,3.96,0,0,0,0,0,0,0.27
