stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,30,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,66,0,12,0,0,0,1,1,20,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,27.9,0.28,0,5.92,1.69,2.82,0,0,0,0,0,0,0,0.28,1.13,4.23,66.23,0,15.22,0,0,0.85,0.28,83.43,24.8,2.54,0.56,0,12.4,0.28,0,3.66,0.28,0,5.36,0,0,0
21Day,19.98,0.74,1.48,18.87,2.59,4.44,0,1.48,1.48,0.37,0,0.74,0,0.74,1.85,1.48,10.36,1.85,42.18,0,0.37,3.7,0,75.85,20.35,1.48,2.59,0,10.36,4.07,0,3.33,0.37,1.11,2.96,0,0,0.74
3Month,0.21,0.31,0.83,16.33,0.31,0,0.21,0,19.76,0.62,0,12.07,0.73,0,1.87,4.68,2.91,0.94,3.43,0.42,0,0.73,0.31,1.98,0.21,1.04,0.42,0,0.1,0.52,3.22,3.33,0,0,1.56,0.21,0.52,0.62
22Month,0,0.82,0.96,6.42,0.14,0,0,0.27,8.06,1.78,0.82,16.12,0.41,0,2.73,2.46,0.68,0.82,2.05,0.14,0.82,0.14,0.27,3.55,0.14,2.6,0.27,0.41,0.14,0.14,1.91,6.56,1.09,0,0.68,0,0,0.41
