stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,14,0,11,1,1,0,0,0,0,0,2,0,0,0,0,3,2,6,30,0,0,0,0,8,178,0,0,6,0,0,0,0,0,1,0,0,0
72hpf,2.54,0.56,0,3.1,0.56,2.82,0,0,0,0.28,0,0,0,0,0.85,0.28,3.95,5.36,0.56,11.56,0,0.28,0,0.28,53.55,45.66,0.28,0,9.58,1.69,0,3.95,0.56,0.28,0,0,0,0.28
21Day,4.81,1.85,0.74,18.87,0,8.88,0,8.88,0.37,1.11,0,0,0.74,0.37,6.29,1.48,0.74,6.29,3.33,20.35,0,0,2.59,0,32.93,31.08,0.37,0.37,7.4,4.07,1.11,2.22,1.48,1.48,0.74,0,0,2.22
3Month,0,0.21,0.21,7.59,0.1,0,0.31,0.21,1.14,2.39,0,0,9.15,1.46,0.52,4.58,1.04,1.98,1.98,1.87,0.31,0,0.83,0.73,0.1,0.31,0.42,0.1,0.1,0.62,43.17,0.1,0,0,0.1,1.14,45.98,1.87
22Month,0.14,0.82,0.27,2.73,0.14,0,0,0.14,0.14,3.01,0.82,0,14.48,0.68,1.09,4.37,0.55,0.14,3.28,1.78,0,0.96,0.14,0.27,0,0,0.55,0,0.27,0,5.88,0,0,0,0,0.27,0.14,0.68
