stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,11,0,0,0,0,5,88,0,0,0,1,0,0,0,0,0,3,0,0,0
72hpf,4.51,1.41,0,7.05,1.13,5.64,0,1.41,0,0,0,0,0,0,0.56,0,5.36,9.3,1.69,20.86,0,0.85,0.56,0,162.91,86.25,0,0.85,0,14.09,0.85,0,8.74,0.85,0,0.85,0,0,0
21Day,8.14,0,0.37,19.98,1.11,9.25,0,4.07,0,0.37,0.37,0,0.37,0.74,5.55,1.48,1.85,7.03,3.33,28.12,0,0.37,2.59,0,39.22,30.71,0,1.11,0,8.51,1.48,0,2.59,2.96,2.96,0.74,0,0,2.59
3Month,0.73,3.12,1.14,31.52,0.1,0,0.73,0.94,0.1,5.62,5.41,0,51.8,5.72,1.77,14.77,3.02,11.34,9.26,17.06,2.08,0,3.33,2.18,1.46,0.94,2.81,1.25,0,1.04,2.08,71.04,0.73,0.21,0.1,0.31,4.47,29.96,6.24
22Month,0,3.96,0.68,11.21,0.14,0,0.27,0.55,0,1.37,8.61,4.65,59.03,3.69,3.01,12.44,0.27,2.32,8.47,8.47,0,1.91,2.46,0,1.09,0.27,1.78,1.37,0.41,0.41,0.14,12.98,1.91,0.55,0,0,1.09,0,2.46
