stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,34,2,0,22,0,2,0,1,0,0,0,0,4,1,0,1,0,4,7,41,54,0,0,0,0,44,373,0,0,0,1,0,0,0,0,0,3,0,0,0
72hpf,33.26,3.1,0,20.01,2.25,4.51,0,4.79,0,0,0.28,0,0,1.13,0,7.05,0.56,32.98,28.75,5.92,38.05,0,11.27,2.54,1.97,220.69,147.69,0.85,1.97,0,33.26,7.05,0,13.81,1.69,1.41,1.69,0,0,0.28
21Day,52.17,4.07,2.59,82.51,3.33,17.76,0,41.81,0,0,3.7,0,0,8.88,3.33,48.1,7.4,6.29,25.9,15.54,102.12,0.37,0,13.32,0,74.74,61.42,1.11,1.85,0,42.18,11.47,4.07,10.36,4.07,6.66,6.66,0,0,12.58
3Month,1.77,2.6,4.26,52.74,0.83,0,1.77,3.85,0.1,8.01,7.07,0,0,286.98,7.49,8.11,57.63,9.99,18.2,16.85,18.93,4.37,0.31,2.39,8.22,2.91,1.35,2.91,2.39,0,0.94,5.41,99.13,0.62,0.1,0,0.62,3.64,20.7,16.33
22Month,0.41,4.24,3.42,19.13,0,0,1.91,3.96,0,3.55,15.44,15.03,0,496.86,6.29,15.17,43.45,1.23,3.01,19.54,23.23,0.96,12.71,2.73,0.14,2.46,0.41,3.14,2.87,2.46,0.96,0.41,25.28,1.37,2.19,0.14,0.14,0.27,0,4.65
