stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,13,2,0,0,0,4,29,60,0,0,0,0,0,0,0,0,0,0,2,0,0,0
72hpf,0.28,0.28,0,0.28,0.28,0.85,0,0,0,0,0,0,1.69,0,0,2.54,0.85,0.85,0,0.56,0,17.76,0,7.89,5.07,5.64,0,0,0,3.66,0.85,0,0,0.28,0,0,0.28,0,0,0
21Day,33.67,7.03,140.6,132.46,10.73,75.48,0,14.43,0,4.07,5.55,0.37,362.96,8.14,34.78,552.76,11.1,75.11,19.61,243.45,2.22,5.92,21.46,22.2,173.15,74,7.77,5.92,0,330.03,272.68,0,1.11,14.43,8.51,19.98,4.44,0.37,0,21.46
3Month,5.3,33.91,97.36,350.64,1.77,0,21.95,3.95,1.66,81.45,111.82,2.08,5376.54,148.22,7.8,1801.57,50.03,103.7,79.99,186.09,89.87,33.81,70.84,105.47,11.96,3.12,22.68,20.08,0,7.7,192.43,1.46,64.7,5.62,0.62,0,1.87,38.49,33.49,94.55
22Month,3.14,24.46,39.63,145.26,0.55,0,36.08,1.64,0.27,45.09,69.69,18.31,6252.26,25.14,8.88,1474.04,6.83,12.16,50.29,340.39,22,474.99,22.27,14.21,6.01,0.96,12.16,18.58,7.79,3.01,27.33,0,11.89,6.42,4.92,0,0.41,3.14,0.27,27.74
