stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,331,39,0,116,1,0,0,1,0,0,0,0,2,0,0,0,0,1,4,5,694,0,0,0,1,7,392,0,0,172,0,0,0,0,0,0,0,0,0
72hpf,87.09,1.97,0,61.16,2.25,14.09,0,0.56,0,0,0,0,0,0.56,0,0.56,0,2.25,25.93,3.38,610.2,0,0.28,1.41,0.56,130.21,52.71,0.28,0.85,558.34,0.28,0.28,7.61,0.56,0.28,2.54,0,0,0
21Day,214.59,2.59,1.85,79.18,1.85,44.77,0,6.29,0,1.11,2.96,0,0,7.03,1.48,14.43,6.66,4.44,32.56,15.54,1873.24,3.33,0,14.43,0.37,85.47,31.82,2.22,4.07,506.14,52.91,0,5.18,5.18,15.91,5.92,0.37,0,8.14
3Month,4.99,2.5,1.04,13.83,0.21,0,1.56,0.21,0.31,3.33,24.65,0.1,0,19.35,6.55,0.62,8.32,0.94,7.07,8.11,509.06,206.58,0,9.26,2.39,1.77,0.1,1.46,0.83,7.28,2.6,4.89,0.31,0.1,0,0.94,2.6,1.77,4.89
22Month,0.41,1.09,0,2.87,0,0,1.5,0,0,0.27,2.73,3.55,0,102.21,1.23,0.14,1.5,0.27,1.64,1.91,223.42,22.68,3.55,2.46,0,0.14,0.14,0.41,0.27,0.14,0.96,1.37,0.41,0.27,0,0.14,0.27,0,1.23
