stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,0,0,0,1,23,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,0.56,0.56,0,1.69,0,0.56,0,0,0,0,0,0,0,0.28,0,0.85,1.69,0.28,1.69,0,0,0,0,5.64,7.33,0,0,1.41,0,0,0.28,0,0,0.56,0,0,0
21Day,1.11,0,0,4.44,0,4.81,0,0.37,0,0,0,0.74,0,1.11,0.74,0.37,1.85,1.11,2.22,0,0,0,0,5.55,1.85,0,0,0.37,0,0.37,0.74,0.37,0.74,0,0,0,0.37
3Month,0,1.14,0.21,9.67,0.1,0,0.1,0,1.14,3.85,0,13.31,3.02,0.1,3.33,0.52,1.87,3.54,2.29,0.52,0,0.62,0.62,0.42,0.1,0.52,0,0.1,0.62,6.03,0.21,0,0,0,1.87,7.59,2.08
22Month,0,1.37,0.14,2.6,0,0,0.14,0,0.27,3.96,0.68,16.94,0.96,0.55,2.46,0.14,0.27,1.5,1.64,0,0.27,0.68,0.14,0.27,0,0.68,0.41,0,0,0.82,0,0.14,0,0,0,0,0.68
