stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89,3,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,2.82,6.76,1.97,0,0,0,0,12.12,0,0,0,1.41,0,1.41,5.64,8.46,0.85,0,0,0,0,22.83,1.97,0,0,0,0.85,0,0,0,0,0,0.85,0,0,0
21Day,0.74,0,0.74,19.98,1.85,2.96,0,0.74,0,0,39.22,0,1.85,17.76,14.8,0,0.74,5.55,23.31,4.07,0,0,0.37,0,16.28,2.59,0,1.48,0,0.37,1.48,0,0.37,0.74,0.74,0.74,0.37,0,12.21
3Month,0.73,3.02,8.84,74.68,1.77,0,2.18,0.42,0.1,4.06,511.97,4.37,26.63,470.36,3.22,89.87,4.16,16.64,61.47,17.68,2.6,0.31,3.33,3.12,7.39,0.31,1.87,5.62,0,2.39,5.41,1.66,11.44,1.35,0.1,0.1,39.73,9.99,49.72
22Month,0.68,3.14,4.24,39.63,0.27,0,3.28,0.14,0,2.87,1167.67,1.23,46.87,224.79,6.56,61.22,0.68,5.88,141.84,7.11,0.27,1.78,1.23,0.14,6.42,0.27,0.68,3.42,1.5,0.55,1.91,0.14,1.91,3.83,2.32,0,2.32,0,19.54
