stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,19,30,0,72,3,2,0,0,0,1,0,4,0,0,0,0,10,65,46,252,0,0,0,2,49,2402,0,0,0,30,0,0,0,0,0,0,3,0,0,0
72hpf,18.6,9.3,0,23.11,6.76,8.74,0,2.25,0,0,0,0,0.56,0,5.36,0,15.22,51.58,5.36,85.4,0,5.64,1.69,2.25,182.36,749.15,0,1.97,0,43.97,3.38,0,0.28,18.04,0.56,0.56,4.23,0,0,0
21Day,39.22,4.44,0.74,48.1,1.48,99.16,0,68.82,0.37,2.96,0.37,0,2.22,0.74,35.52,2.59,1.85,14.43,14.06,135.79,0,0,8.88,0,27.75,162.05,0.37,0.74,0,49.58,11.84,0,6.66,19.24,0.74,3.33,4.07,0,0,7.77
3Month,0.83,6.24,2.6,94.45,0.31,0,1.25,3.43,7.91,11.03,0.1,0,50.55,7.7,6.76,19.04,3.12,25.48,17.27,12.69,1.66,0.42,3.54,4.16,1.98,4.78,2.5,1.35,0,0.94,6.24,0.1,658.32,0.83,0.31,0,0.31,8.32,34.53,24.86
22Month,0.41,9.29,1.37,14.35,0.41,0,1.09,2.87,4.51,13.8,3.01,0,37.58,4.51,11.75,23.37,0.41,2.46,17.22,9.98,0.14,0.96,1.37,0.14,0.82,0.68,0.68,0.55,8.75,0.27,0.55,0,86.64,0.41,0,0,0,0,0,2.46
