stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,3,0,12,0,1,0,1,0,0,0,0,0,0,0,2,10,11,29,0,0,0,0,5,195,0,0,0,5,0,0,0,0,0,0,0,0
72hpf,3.38,1.13,0,3.38,0.28,1.13,0,1.13,0,0,0,0,0,2.25,0,3.38,6.48,0.28,12.4,0,1.13,0,0,21.42,55.52,0,0.28,0,9.58,0.85,0.56,2.82,0,1.13,0,0,0
21Day,5.55,0.74,0,14.06,0.37,11.84,0,10.73,0,0,0,0,0.37,6.29,0,0.37,2.96,1.85,13.69,0,0,1.48,0,4.44,16.28,0.37,0.37,0,6.29,1.11,0.37,1.11,0.37,0.37,0,0,1.48
3Month,0.31,0.42,0.21,5.93,0,0,0.31,0.73,0.62,3.12,0,5.82,2.6,0.83,1.56,0.42,1.77,1.87,1.46,0.73,0.1,0.31,0.62,0.42,0.21,0.31,0.42,0,0.31,0.94,107.03,0,0,0,0.83,29.54,3.74
22Month,0,0.82,0.82,3.14,0,0,0.27,1.09,0.41,3.28,1.09,13.53,0.68,3.55,1.91,0,0.27,5.47,0.68,0.14,0.55,0.41,0,0.14,0.14,0.27,0,4.37,0.14,0,15.85,0.41,0,0.14,0,0.14,1.5
