stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,14,0,3,0,1,0,0,0,29,0,0,1,0,8,78,58,9,0,1,0,1,6,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.95,1.97,0,24.52,1.97,41.15,0,6.48,0,2.25,0,0,0,0,1.69,0,19.17,327.51,5.36,8.46,0,1.13,3.66,0.28,47.63,14.66,0.28,0,0,107.67,1.97,0,0,0.85,6.76,1.41,0.28,0,0,0
21Day,14.06,2.22,0.74,123.58,1.11,100.27,0,38.85,0.37,8.51,0,0,0.74,9.25,28.86,1.48,26.64,185.73,18.13,33.67,0,0.37,22.94,0.37,24.42,7.4,0.74,1.48,0,38.48,8.88,0,0.37,1.11,10.73,26.64,0,0,0,19.24
3Month,0.42,2.29,0.52,156.23,0,0,2.7,4.78,5.62,74.16,0.1,0,8.95,96.22,7.39,2.81,15.91,12.79,27.04,18.72,2.39,0,15.19,1.35,0.62,0.1,0.94,0.83,0,3.43,1.98,0.52,2.18,0.21,0.42,0.42,0,2.6,1.46,38.07
22Month,0.41,12.85,3.69,104.13,0.14,0,4.51,6.7,19.81,166.99,36.9,0,20.36,58.49,18.31,5.47,9.57,9.84,65.46,23.64,0.14,1.64,23.23,0.14,1.91,0,1.37,0.68,0.55,3.28,0,0,0.55,0.96,13.25,0.41,0,0.41,0,27.6
