stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12,15,0,48,5,0,0,0,0,0,0,0,2,0,0,0,0,6,7,2,96,0,0,0,0,35,513,0,0,0,10,0,0,0,0,0,3,0,0,0
72hpf,17.76,12.97,0,36.64,10.71,6.48,0,0,0,0,0,0.28,0,0.28,0,0.28,0,8.46,27.9,1.69,170.52,0,2.82,6.48,1.13,59.19,200.68,0.28,9.3,0,165.73,0.28,0,57.5,0.56,0,3.1,0,0,0
21Day,22.94,3.33,0.37,69.93,4.44,7.77,0,1.11,0,0.37,0,0,0,4.44,0.37,3.7,5.18,2.59,31.45,4.07,130.61,0.37,0,26.64,0,23.31,64.75,1.85,12.21,0,56.61,7.4,1.11,17.76,0.74,3.7,1.85,0.74,0,4.81
3Month,1.14,10.19,3.54,85.29,1.04,0,1.14,0.1,0.31,17.47,4.89,0.83,0,83.53,3.54,0.94,50.03,11.34,24.65,7.18,36.51,10.71,0.21,16.64,6.03,3.22,1.56,8.84,30.79,0,4.26,3.64,86.96,2.18,0,0,0.94,88.62,13.21,9.78
22Month,0.27,8.88,5.06,50.29,0.82,0,0.41,0.14,0,8.61,8.06,101.67,0,163.71,1.5,0.55,35.12,2.87,3.28,6.15,17.22,0.55,2.32,10.39,0.27,3.01,1.64,7.11,46.46,1.37,2.19,0.41,13.39,3.42,0.41,0,0.68,13.12,0.27,9.16
